,label,tweets
1094,1.0,@its_jaylin es mi tio :) you know its a must to follow him since I'm from Sinaloa.. Arre!
1095,1.0,@JSHUGI we must!!! Hahaha :p
1096,1.0,"@kimcanhomes Really very stylish &amp; trendy! Good going Kim, Keep it up :)"
1097,1.0,@Opera_North love it! Have a #FabFriday :)
1098,1.0,FaceTime with Calum on the weekend while constantly messaging Luke :) https://t.co/UTosEIoktF
1099,1.0,@FetusJuju  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1100,1.0,"@jellybrations well thanks guys, we will be sure to do all of those things! Hope you're ok :)"
1101,1.0,"@vltrdlcrz No info yet. We'll announce as soon as we get them, #Filbarbarian! :)"
1102,1.0,@yeastieboys I've not been to your beer talks but I'd say that having 2 broken arms is more of a issue than being being 1 testicle light :)
1103,1.0,So proud!! :D :D Night Social App by Katerina Maniataki - Design Ideas http://t.co/WIsq6iBxv8 via @designideaspics
1104,1.0,"@AvishkarPanday Ahh, alright :) Just wanna know if it's worthwhile. Judging by some tech reviews, it's better than Windows 8"
1105,1.0,"@jlmakes found that later, sorry for asking a stupid question. Loving the plugin so far! Also loved your bass slap on IG, I play too! :)"
1106,1.0,@onlytheshelley 6pm is when the doors open for everyone with  (VIP/general) tickets to get there seats early and watch support acts!!:)
1107,1.0,@liamsmyteddy fback? :)
1108,1.0,LONDON Baby!:)) #toptravelcentar #ttctop #lux #luxurytravel #beograd #srbija #travel #putovanja… https://t.co/HJYBWA0N22
1109,1.0,"@WendyFigueira Thank you Wendy. We provide the fresh water for the area, @AnglianWater provide the drainage service. Amy :)"
1110,1.0,Homebound. :D HAHAHAYS.
1111,1.0,@zaynahoranpayno Your Welcome! :D
1112,1.0,Yeeeeah ! :D …
1113,1.0,@Uruk_Hai2222 moar kittehs will be incoming :D
1114,1.0,Looking forward to meeting @nicklevine at @sift towers today! :)
1115,1.0,@kerryjackson201 Yippeee! We hope you + your little one enjoy some scrummy recipes :)
1116,1.0,@KillaEarth ur bio. I moved from MCPE -&gt; Vainglory :) u with me?
1117,1.0,@czagnzls It's one of those days I wish @ibetreyes was here :))
1118,1.0,@metrotrains thanks :)
1119,1.0,Awesome @metrotrains driver on the 6:01 Lilydale from FSS.  Give that man a raise :-) #magicalmysterytour
1120,1.0,"@neskaife chek the rules and  how to join :D 
you can chek our weebly"
1121,1.0,@EdwinaAlexander Good luck in London this weekend! Have a super results! Great support from Donetsk :)) ;)) ;)))
1122,1.0,@SkyscannerUSA thanks! London is my favorite city on earth! Wishing you a wicked weekend :)
1123,1.0,Thanks for the follows @rosbailey2_ros @CircuitElec :)
1124,1.0,@rolly2416  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1125,1.0,"@Tanyawarren Thanks for following!
If you need anything printed; from personalised gift wrap to business cards/stationery- get in touch :)"
1126,1.0,"@zXw0lfXz Hi Adrian, you should have this parcel on Monday or Tuesday :) -Pris"
1127,1.0,@TheLuckyHand @neonblaze72 Back in 80s I wz pattern cutting/making &amp; buttonhole finishing 4my designer friend's famous clients :)
1128,1.0,I have to get up in three and a half hours :)
1129,1.0,"""P"" keeps me alive :p :p"
1130,1.0,Trial spm be nice :)
1131,1.0,@Diekno26 Happy birthdaaaaayyyy dinooo!!! :D
1132,1.0,Cardio done! STEAK on the go this time. Cue the photo. :p At my laptop putting things together! EXCITING :D http://t.co/xfv9CElbNH
1133,1.0,fav if ur up &amp; u like guinea pigs :-)&lt;3 http://t.co/e8ffJ2a5ro
1134,1.0,@otraclace where you live in the summer :D
1135,1.0,"Hi to all my bestfriends/friends out there! :""&gt; salamat sa mga nag.greet! :) Really Appreciated guise :-* Godbless y'all :)&lt;3"
1136,1.0,@applewriter you can do it! :D
1137,1.0,"Dear Crush, You're the ""Apple of my eye"" :)"
1138,1.0,@CorstianBoerman it ain't bad :)
1139,1.0,@GadgetAddictsUK @YouTube Thanks GA!  :D
1140,1.0,@charliebateman4 @BMA_Models You deserve it for all your fab work :) Good work Charles #workhard #models
1141,1.0,Follow my instagram @aufazatin :D
1142,1.0,Done :) @fannyelf7 @dhilaelf2 @gheolya @ks_ys3424 @seevia_1524 @sulpa_aiden
1143,1.0,"Ain't it too early forrit!!..wah happened to tea,bread and bacon/butter @Alpacino_jay: Done with the Afang soup, making semo is next :D"""
1144,1.0,One word? :p https://t.co/pfxsm8w3eT
1145,1.0,brb going somewhere im forced to go :-)
1146,1.0,Check out my #blog!! http://t.co/yJxIrWiMZ1. Let me know what you want to see :) #lbloggers #pbloggers #recipes #bookreview #toddlerlife
1147,1.0,@TommoLouisSmile done too :)
1148,1.0,"@waddoboro - doesnt it just, but where do they go from here, thats the question :)"
1149,1.0,Tato bulat :D https://t.co/GTgsmxNjng
1150,1.0,"@babypuffinator cause i have no problem discussing these things, you know that :p"
1151,1.0,@edzelcastillo  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1152,1.0,@MatthiasLissner @CarlHamlet Gosh this is so true! :D
1153,1.0,"@ankitsri24 Sure thing :) We have shared your suggestion with the concerned team, we are sure to get them back pretty soon."
1154,1.0,@surfboyliam fback? :)
1155,1.0,"""@macykatemusic: You Know You Like It - DJ Snake - performed it at vid con todayyyyy :) https://t.co/ddaXAxtknE"""
1156,1.0,"@MaxBlumenthal Hi Max, I was filming in Gaza a few months back. Would love retweet if you think it's good enough! :) https://t.co/l38a8bAd4z"
1157,1.0,@Diane_Delsigthis is what I see after logging into my game this morning ;) I will always remember your trip to BBB :) http://t.co/1gSi2Ntav7
1158,1.0,"I think I need to rest, goodnight :) xx"
1159,1.0,@lalatenduM have you tried turning it off and on? :)
1160,1.0,"hi everyone, i love u all :-)"
1161,1.0,@CodyLatimerAunt i will :-)
1162,1.0,I got both videos ready for tomorrow. I can sleep peacefully tonight! Goodnight everyone! :)
1163,1.0,@TheColorRunUK Thank you :-)
1164,1.0,Pc HOtel :) &lt;# :D http://t.co/69DmYEjBgK
1165,1.0,"@2min4roughing No, I'm 22! :) 18's legal age here. I don't drink that much at all really."
1166,1.0,"@IronMillTech Also, what is it you want me to do with this info? I shan't be ditching @ecotricity! And I'll die before I vote Tory...:)"
1167,1.0,@Beingsherry27 @shabnam2824 @kanchan789 @YoanSkAngel @MentionTo love u sis :))  #BajrangiBhaijaanHighestWeek1
1168,1.0,"@amcyoung @peasbloss 
Ah, S'okay Andy!
Thank you-and yours! :)"
1169,1.0,"@LampeLois Please follow me, I will return it soon follow :) #TuitUtil http://t.co/Fw5JKPrVxt"
1170,1.0,"@SimonVictor87 Aww cheers bud. Yeah would have been good to see everyone, hope you are well :) x"
1171,1.0,@JonicaYacap  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1172,1.0,"@cliffords_ass @Michael5SOS awww... dont worry dear, you will get used to it :)"
1173,1.0,@tomfooled @ReadingLibDems Great! I've got a lot to learn so I'll have lots of questions for you :D
1174,1.0,@santhanaram You look like you are having lots of fun! We hope you had many good takeaways today :)
1175,1.0,Your smile makes me smile :).
1176,1.0,@94arrestinghes fback? :)
1177,1.0,Slept like a baby last night. Instead of waking up every 1hr :D
1178,1.0,genial :-) http://t.co/cMehv4MT2w
1179,1.0,@VisitLancashire @StAnnesBeachHut @LMuseums fab competition :)
1180,1.0,@Seventh_Naruto yosh :)
1181,1.0,@MrsPandP Thank you :)
1182,1.0,I know I should be packing. But procrastinating is so much more fun. :) Plus I need some outfit sorting... http://t.co/ep39uOZsoM
1183,1.0,"@ron_boll Hi! Saw who u follow and thought u might like ""Dark"" https://t.co/ZGFwvC5IxT .Plz let us know what u think :)"
1184,1.0,"Telling people at KFC to go buy ""she's kinda hot"" on iTunes :))) #dedicatedfan
@5SOS 💜💜💜💜"
1185,1.0,@RealCrimeMag Don't be daft.  Teething troubles.  You're allowed :-)
1186,1.0,@thestylebox Huxley looks so cool with his basket. Good choice of favourite shop too. :) Ben.
1187,1.0,"@RaruShopping Thank you, I've sent them an email :)"
1188,1.0,"Gamer Follow Train!
Follow Me
Retweet this
Follow all who retweeted
Gain active followers :) 120"
1189,1.0,@S0N0S_ Happy Birthday :)
1190,1.0,Given Kepler 452b distance I propose  'Far Away' as a suitable name. Perhaps @PeterFHamilton1 fans can comment or suggest alternatives? :-)
1191,1.0,@AnneHole @YouTube love using this :)
1192,1.0,"@gitawnchstr we made some changes in our final design, hope you like it :) https://t.co/EXt098GP9D"
1193,1.0,@ilian428cade Thanks for the retweet :)
1194,1.0,#TGIF.......Happy Friday :) http://t.co/YUoHs2ZUYe
1195,1.0,Off to Stockholm to see @EllinorKronsell tonight :) :*
1196,1.0,@MyMusicPL super :D
1197,1.0,alright &amp; last winner will be @bizzleftdemi :) dm me ur email
1198,1.0,@Immanu3 thank you :)
1199,1.0,@CFCDianaMonkey brilliant thanks for all the advice :-)
1200,1.0,Suite life of zack and Cody :-)
1201,1.0,S/o to my cat for destroying the back of my heel with his claws :-)
1202,1.0,@njhornylou fback? :)
1203,1.0,@KhushbooZG I heard lot of good things about this movie..will definitely watch it :)
1204,1.0,@akocjermy19  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1205,1.0,Q. What does a blonde see when she looks into a box of cheerios? A. Donut seeds. :-)
1206,1.0,I'm back :) sorry I had many problems :) http://t.co/BskkttBzSn
1207,1.0,"@AliciaTan95 thanks! I know, they are the cutest! Love them! :-)"
1208,1.0,Thanks @Stn_Ang :) ! #FFBack @SebIscariote @Ninoiudi @IR5_Cooder @twhiitney @pirlouit_be @Montishow @katiaely @EnglebertKo
1209,1.0,@JackJackJohnson please put it on spotify too please? :)
1210,1.0,We've got the #FridayFeeling here in the VC Careers team today :) And we have a new #job to share too: http://t.co/0q92YpovkQ ^G
1211,1.0,"goodnight, fuck :)"
1212,1.0,@serxndipityrp done :)
1213,1.0,See you tonight for our #TGP1 test races! :)
1214,1.0,"What about us? ""@__KaraboM: 10 loners this side please :)"""
1215,1.0,Hey @DeVoTrAv do you follow back average joe's that love the #BlueJays :)
1216,1.0,Some #vinylbear ice cream being made ready for the party :) https://t.co/YLmavlZPM2
1217,1.0,"#FF my BEST PALS &amp; FURBABY’S Luffs &amp; Hugs 4 the Weekend :) x 
@lancswitch3
@ILuvsScarlet
@LavenderPinks
@smartsog http://t.co/fIYPR3t2Ai"
1218,1.0,"@dansmith89 Glad to hear it, Dan! We're mega excited about our retail launch :) Don't forget to look for us in Boots and WHSmith, too!"
1219,1.0,@ZackAkihito if your ps3 was still good I'd say keep it but it's no use keeping it now though. Your choice :)
1220,1.0,"It's still so nice out right now, I 💜 it! :) :) :)"
1221,1.0,"@Shenanigen5280 So are we, Shannon! Woohoo :)"
1222,1.0,@5SOS_FAHUpdates @x123456789tine haha i got it dont worry! :D
1223,1.0,@BeSameerKapoor all awesome :D you okay na ? :D
1224,1.0,"In two weeks we will be closing for a few days to redecorate.  Expect something a little different, ready for our second Birthday. :)"
1225,1.0,@bobwinder Thanks Bob! I'll be sure to pass that on to Ellie and Mairi for you :)
1226,1.0,That pain from workouts i love but the pain when it impairs me from getting up uggghhhh dam does it fuck up a day of shit not getting dun :)
1227,1.0,@EczemaNoMore Thanks for the follow :) our soaps are perfect for #eczema sufferers
1228,1.0,We r back :) http://t.co/cNNt8ODtO3
1229,1.0,"@BerKirby Yay! We're mega excited about our retail launch, so it's great to know that you feel the same :)"
1230,1.0,@liamwaved Aww congrats! :)
1231,1.0,@SF_Umji followed ndee :))
1232,1.0,@JuniorStyleLDN @Cricketlabelle @MelanieMse @GambadoChelsea @baby_bargainsUK @barbelinekids @TendreDeal A pleasure as always! :-)
1233,1.0,Publilius Syrus The fear of death is more to be dreaded than death itself. :-)
1234,1.0,@leomanaids_ look here u little shit :-) I fell asleep &amp; then woke up &amp; thought u were asleep :-) PLUS this was earlier :-) so fuk u dude
1235,1.0,How do I check all the people i wanna unblock everyone :p
1236,1.0,@FridaybMaria Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :)
1237,1.0,"@walkyourcamera you'll need to manually tweak some php, but yeah :)"
1238,1.0,Would be cool to fall asleep on the phone with oomf :-)
1239,1.0,@PippaLov @twinesocial Thank you very much Pippa :-)
1240,1.0,but wait! it's the 2nd year soon :) they get to go on the trip like all hschool 2nd years
1241,1.0,@Ramya0212 amen :) #WSaleLove
1242,1.0,"The bus girl who uses long cardi almost everyday, everytime I see u, you'll be laughing/smiling :) you have a cute smile!"
1243,1.0,@bunbun78 great shot - safe trip back to HK - love that place :-)
1244,1.0,"@DavidBraben Why'd you program it for Acorn originally by the way, since C64 was (apart from the CPU) considerably more advanced? :)"
1245,1.0,#ONAIR! James Bay - Hold Back the River | 0878 0388 1033 | 0272 330670 :) :D
1246,1.0,@aldriannetabang  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1247,1.0,Happiness is ... Seeing a photo of rescue mutt on twitter :) @Vivienneclore
1248,1.0,@mappingmegan absolutely. Waiting for that day :)
1249,1.0,@Bhoxzniall fback? :)
1250,1.0,@ArgosHelpers hi :) I wondered if I sent you my order number if you could confirm for me that my delivery is definitely set for tomorrow?
1251,1.0,You are very very okay... love does not ask why... :-) https://t.co/3RKmJ4LubB
1252,1.0,@Malan_Sanjaya yes switched back :) my lap is optimized for windows 7 Lu :|
1253,1.0,OMG :D #TweetOfTheDecade :Pa https://t.co/jBoixkQj2h
1254,1.0,final grade for my class :-) http://t.co/YRytmftXPv
1255,1.0,@LouosaurusRex happiest of Fridays to you! have a great weekend :D
1256,1.0,@WOMADCHARLTONPK Thank you. See you later :-)
1257,1.0,"#BBMme PIN:7DF9E60A , someone add my bbm pin, okayy :) ##bbmme #BBMpin #addmeonbbm ADD ME ON BBM ##bbmme #BBMpin  #addme MI PIN"
1258,1.0,Today's #FF - @CurlysCooking @beerandbaking @kneadtodough @vixyvonshock @mariannasbakery @collinscakery @sammiefeasting @NinaVictoriaCup :)
1259,1.0,@alive_madness tell me if it's better than normal menu :)
1260,1.0,@1ResilientSoul enjoy :)
1261,1.0,A year ago I married my first love and my best friend.  Thanks for an amazing year Glenn!  I love being your wife! :) http://t.co/CbiP1LHLuc
1262,1.0,@leanna_decker whats ur height??? :))
1263,1.0,"@LampShopOnline Ha ha love it! Thank you, same to you :-) any exciting plans? #TGIF"
1264,1.0,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/kjV6NWyPKo.
1265,1.0,@Yayeahyeah @weimingkam You did a fab job! :)
1266,1.0,"The Sculptor's Pillar 2015 is now available in @DOTA2 store!
Good thing they released it in store. :) #TI5 #dota2 http://t.co/KBM0p9jyZJ"
1267,1.0,@itsjrmr  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1268,1.0,Thanks for the follows @IPSroofing @FireDoorsDirect @HargreavesInfo @SDSLondon @ForestrallTimbr @stairsupplies @glazingtools @NORclad :)
1269,1.0,"@ontrackplant Awesome find, if only Twitter did image mentions. Give us a nudge if you spot any more tasty plant pics :)"
1270,1.0,@eugenemcsorley  Enjoy your short - but hilly - cycle. Last day in England on this trip.  #scotlandismassive :)
1271,1.0,Thanks @TweetsbyHarold he is just amazing. You will have to come and meet him :) @sdchap8
1272,1.0,@lazycrazygen Thank you Gen! Miss you! :D
1273,1.0,@VikkFollows #StarSquad ⭐ Can I get a follow? Please Vikk I fna :)
1274,1.0,What Mombasa feels like :-) #TukutaneMombasa #100ReasonsToVisitMombasa #KaribuMombasa http://t.co/XMVIKx9ERj
1275,1.0,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/5EcILL2Mf7.
1276,1.0,@triciadzn thanks :)
1277,1.0,"@iKONBI22 hello hanbin :D
seems its my first time talk with you"
1278,1.0,@rainbowdustyles fback? :)
1279,1.0,"im giving u something that u deserve , now take it :)"
1280,1.0,@Scottish_Banner they certainly are! :)
1281,1.0,goosnight again everyone i love u all :)
1282,1.0,@BiancaAnsems  cheers :-) all for the cause ! haha - maybe @PennyNevilleLee might let me do it again one day :-) thanks most kindly !
1283,1.0,@alpstart ha ha now that sounds familiar  :)
1284,1.0,@BrigetteManie My pleasure :-)
1285,1.0,I was jealous because you're my bestfriend and you're so close to her. :))
1286,1.0,waking up to the sound of rain hitting the tent :) yay
1287,1.0,"@AlissaVI yea I want my cozy, warm bed back! x Thx dear! May your work day be chilled and short :)"
1288,1.0,@celestinesofie  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1289,1.0,@EricAguigam @taylorswift13 Phenomenal bro! I would love to collab with you and your friends asap :)
1290,1.0,"""Who's the mom?"" The girl that gave birth :-) 😂"
1291,1.0,@ThreeStrypes Yay new vid!!! :D
1292,1.0,See you again my friend. :)
1293,1.0,@misslescaut he behaves like a monster (he doesn't) :)
1294,1.0,some rt spree atm :)
1295,1.0,"$10,000 for Tank! :D OUTSTANDING! Thankyou to every single donation from all of you, that got us h... http://t.co/PLQRn4fDRN"
1296,1.0,@ContestKiDuniya ready #ContestKiDuniya :)
1297,1.0,I am I hope you are too. Thanks Mfundo :) @SpexMfanaMan
1298,1.0,@oche_balboa Cheers oche hun :) xxx
1299,1.0,@EvaSpying My inner nerd shall not be tamed by your insidious logic. :D http://t.co/iS8BxMseYj
1300,1.0,OMG so I did some math and if my channel continues like this (i doubt  it) I will get 2 300 subs when my 200 subs video comes out :) :/
1301,1.0,"@Sy_TEOH forgiven. WonderFuls are MannerFuls, aren't we? :)"
1302,1.0,Yhoooooo ngi happy today. Nothing can ruin my mood hey :) :) :)
1303,1.0,@TisoyPeter  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
1304,1.0,@almightyniaz fback? :)
1305,1.0,@AprilHV Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :)
